id,clinic,title,serviceNum,goodRate,peerRec,patientLike,background,goodat
clinic_web_1e20a0fb4aa2326d,9,2,0.15307233817903387,0.6950754110055448,-0.434177641010298,-0.05663927896697828,哈尔滨医科大学临床医学专业,眼科疾病的诊治，青光眼，白内障，屈光不正，眼底病，眼表疾病等常见疾病的诊断治疗。
5262af7dcc9e7ca86eb8,8,3,-0.30518638481291516,0.4040334835514069,0.7466539735555718,-0.32047709983468387,武汉大学医学部（原湖北医学院）临床医学专业毕业，武汉大学研究生课程班结业。,三甲教学医院坐诊30多年，常见多发皮肤性病诊疗颇有心得。武汉市皮肤性病学会委员，武汉市皮肤科医疗质量控制中心专家组委员。
50c326672dad00751fa3,8,0,-0.5384022508896972,0.6950754110055448,-0.434177641010298,-0.5273499366514075,2006年--2017年，在安徽医科大学攻读本硕博，并取得相应皮肤性病学学位，2016年-2017年至英国伦敦国王学院以访问学者身份学习一年。2017年7月入职安徽医科大学第一附属医院工作至今。,长期工作在临床一线，擅长各种常见皮肤病和性病的诊断和治疗，包括荨麻疹、湿疹、过敏性皮炎、特应性皮炎、痤疮（青春痘）、玫瑰痤疮、脂溢性皮炎、灰指甲、体癣、花斑癣、银屑病、白癜风、SlE、细菌性皮肤病、带状疱疹、水痘、疤痕疙瘩、脱发、斑秃、真菌性皮肤病、梅毒、尖锐湿疣、生殖器疱疹、淋病、衣原体或支原体感染、大疱性皮肤病、色素性皮肤病等。安徽医科大学第一附属医院皮肤性病科为皮肤病与性病学国家重点学科和国家临床重点专科，现为皮肤病国家重点实验室培育基地、皮肤病学教育部重点实验室和安徽省重要遗传病基因资源利用重点实验室、疑难重症皮肤病协同创新中心，是我国最为重要的皮肤性病学团队之一，在皮肤病研究的部分领域处于世界领先水平。
clinic_web_703bb43d3ab40101,0,2,0.4861383006798877,-1.706020490491099,0.7466539735555718,-0.026657708413829924,1984.09-1989.07河南中医学院中医系2003.09-2006.07河南中医学院男科专业临床型研究生,运用中西医结合治疗各种原因导致的男性不育症；前列腺炎，前列腺增生；阳痿，早泄，性欲低下，不射精，逆行射精，射精疼痛等；淋病，非淋，梅毒，尖锐湿疣，生殖器疱疹等各种性病；微创包皮环切。
a406aa2a2238e2cb1a3d,0,0,-0.5123626635608307,-1.6696402495593337,0.7466539735555718,-0.48537573787699984,医学硕士，主治医师，江苏省妇幼健康研究会检验医学专业委员会委员。2018年任无锡市人民医院生殖中心男科负责人2019年任无锡市人民医院生殖中心男科及生殖实验室负责人。,泌尿系结石、肿瘤，急慢性前列腺炎，少、弱、畸精症，男性不育症，勃起功能障碍，早泄，梅毒、尿道炎、性传播疾病等
a11d4b3db71be47a2843,1,3,-0.05999610996446461,0.6950754110055448,0.7466539735555718,-0.1315932053498492,1984年本科入学，医学硕士,1989年参加工作，专注于各类成年人与儿童牙病的防治，包括龋齿、牙髓病、根尖病、牙周病、口腔正畸、智齿问题等。
519c56e56a73ef01316f,4,0,0.20553165279777214,0.6950754110055448,-0.434177641010298,-0.21853975995397942,妇产科医学专业全日制博士，毕业于第二军医大学，主治医师,擅长各类阴道炎、宫颈炎、HPV、痛经、子宫肌瘤、宫外孕、产筛咨询、胎儿宫内窘迫、妊娠合并甲减、妊娠合并糖尿病，妊娠胆汁淤积症、产褥期保健等妇产科常见病多发病的诊断和治疗，擅长各类手术微创手术
clinic_web_77343b0fb6529834,3,0,-0.5169243430928949,0.14937179702903436,0.7466539735555718,-0.48537573787699984,安徽医科大学医学学士，新乡医学院在职肿瘤内科学研究生，医师,肿瘤学硕士在读。对肺癌，乳腺癌，胃癌等消化道肿瘤有自己独特的研究，擅长各种肿瘤的治疗。尤其对于恶性肿瘤晚期积累了丰富的临床医疗经验。
19427937372a1b368809,1,1,-0.5543681292519218,0.44041372448317223,0.7466539735555718,-0.5243517795960927,执业医师，曾进修于广州省口腔医院，无锡市人民医院，现于湘雅医院完成国家医师规范化培训中。,学以致用，希望能为更多患者解决困扰。精通口腔内科常见病及多发病的诊断和治疗，并能很好的完成口腔修复正畸技术，对口腔颌面外科学的临床运用积累了丰富的工作经验。
clinic_web_f3d8946cde08e70c,6,0,0.10815246612023506,0.6950754110055448,0.7466539735555718,0.2791543112282834,南京中医药大学中西医结合专业,脾胃病，肾脏病，脾虚湿重，亚健康，肾虚，多汗盗汗，失眠，阳痿早泄等方面中医的调理，现在南京市第一医院中医科工作，之前在南京市鼓楼医院，南京市中医院学习工作过，对常规疾病的问题可以从中医西医两个方面给您解答和诊治
7f33e430ac6dcb666fac,5,0,-0.534980991240649,-0.35995157601571076,0.7466539735555718,-0.5243517795960927,骨外科硕士研究生；毕业后于郑州市骨科医院工作,毕业后工作于郑州市骨科医院，骨关节炎，股骨头坏死，颈椎病，腰椎间盘突出及其他骨科常见疾病的诊疗。
8af8b2c05ce5919f65fd,6,0,-0.4581293624574008,0.4767939654149427,-0.434177641010298,-0.36844761271972126,首都医科大学本科毕业，解放军医学院博士研究生，第二军医大学进修深造，在解放军总医院、首都医科大学附属北京中医医院、北京复兴医院等三甲医院进行过理论和临床门诊学习。现在解放军总医院系统、深入、全面地学习中医中药知识，扩展自身的理论与实践能力。,擅长中医和中西医结合治疗常见呼吸系统疾病、消化道疾病、心血管疾病、神经系统疾病、肿瘤、皮肤病以及儿科、男科、妇科、老年病等，尤其在常见疾病方面的中医基础理论、临床诊断与治疗领域研究颇深，形成了独到的理论见解和临床指导用药。
9ec74930526dc9accdb0,5,1,-0.5143900766861926,0.6950754110055448,0.7466539735555718,-0.4134199685494438,本科就读于西安医学院临床医学专业，研究生期间于陕西省人民医院骨科病院攻读骨外科学硕士学位，主要从事大骨节病，骨性关节炎，运动损伤，骨骼肌肉慢性劳损；腰椎间盘突出，颈椎病等方向研究工作。,腰痛、腰椎间盘突出，颈椎病、颈肩痛，运动医学运动损伤，四肢关节疼痛、滑膜炎，前交叉韧带损伤，半月板损伤。骨科常见部位骨折的诊断和治疗康复指导。
29d93201bb16cfab01b2,0,0,-0.058602263440778325,0.22213227889257012,0.7466539735555718,-0.041648493690404104,专注男科，致力于正规男科！,男科方面：1.包皮过长，手淫，肾虚，早泄，阳痿。2.男性不育，少精弱精，无精症，液化不良。.3.慢性前列腺炎，龟头炎，精囊炎及附睾炎！4.尖锐湿疣、梅毒、疱疹、艾滋病等男科疾病。5.包皮环切术相关问题。包皮术后水肿、感染，术后护理及注意事项等;精索静脉曲张等问题。6.对私人医院坑骗患者治疗包皮过长及性病等问题，从而骗取钱财的事，具有独到的见解及提供详细的咨询.7.对男童包茎，包皮长，隐睾等小儿男科疾病也有丰富经验！
e2bdf0761821372eed64,11,1,-0.4302524319836752,0.5495544472784732,-0.434177641010298,-0.45539416732385146,整形外科学硕士，公立三甲医院整形外科,医师，医学硕士擅长眼鼻整形、面部微整和各类体表肿瘤修复：1.眼袋、双眼皮、开内外眼角、微创腋臭根治术；2.面部自体脂肪填充、脂肪注射隆胸、身体吸脂塑形等；3.面部年轻化微整形：包括瘦脸针、除皱针、玻尿酸；4.体表肿瘤、瘢痕、血管瘤等精细整形
clinic_web_a78b36452b66be84,13,2,-0.009817635111758451,0.040231074233733295,-0.434177641010298,0.06628516030093,工作20多年，经验丰富。大学毕业。,高危妊娠的诊断和治疗（妊娠合并心脏病、妊娠高血压、产前出血、胎位不正、早产、过期妊娠、羊水量异常、多胎、胎儿宫内发育迟缓、胎膜早破等）、母婴保健、宫颈炎、宫颈癌前病变、宫颈癌及其他妇科、产科疾病的诊治。
7c02392763b90f64dbb4,11,2,-0.3528939499190865,0.5495544472784732,0.7466539735555718,-0.40142734032818445,重点医科大学毕业，曾多次到国内一流整形美容专业深造。,眼整形鼻综合乳房整形激光肉毒素除皱玻尿酸及自体脂肪注射填充瘢痕治疗血管瘤诊治包皮及腋臭微创治疗
6b3a54ea9a7586181ddb,0,1,-0.3935689257466589,0.003850833301962831,-0.434177641010298,-0.45239601026853665,毕业于重庆医科大学。,各种男性疾病。
clinic_web_30daf7f32239b8c1,12,0,-0.4510334165186343,-1.596879767695798,0.7466539735555718,-0.4913720519876295,2007年~2012年就读于南昌大学本科(临床医学专业)；2012年~2015年就读于苏州大学硕士(泌尿外科专业)；2015年~2016年供职于苏州市立医院泌尿外科；2016年至今供职于宜兴市人民医院泌尿外科。,泌尿系统感染（包括急慢性前列腺炎、男女单纯性或复杂性上下尿路感染、附睾炎、泌尿系结核等），女性压力性尿失禁、泌尿系外伤，各类结石，泌尿系肿瘤（包括肾脏肿瘤、膀胱肿瘤、前列腺肿瘤等），前列腺增生，精索静脉曲张，睾丸鞘膜积液及各种原因所致的男性不育、性功能障碍，及男女性心理、性咨询等。
e49ff9903eddce755536,6,1,-0.5361214111236651,0.622314929142009,-1.6150092555761677,-0.5153573084301482,2013年-2018年于河南中医药大学学习，获得本科学历2019年至今于河南省中医院规培学习,擅长头痛，失眠，眩晕，胸痹心痛，焦虑状态，皮疹，胃痞等多种内科疾病及亚健康状态的中医药辩证治疗。
6daee3c33f00693f9706,0,0,-0.08090380781975884,0.6950754110055448,0.7466539735555718,0.012318333305262946,毕业于兰大医学院,男性性功能障碍男性不育症慢性前列腺性
clinic_web_82975dd47521ef97,9,1,0.14477261569708375,0.513174206346708,-0.434177641010298,-0.26950842989433166,毕业于佳木斯大学，从事眼科医疗四年。,从事眼科医疗多年，可治疗各种眼科常见病，擅长角膜病变、葡萄膜炎及眼底常见病变的诊断及治疗。
clinic_web_af85ef1d9d96ba89,9,3,1.244707592866063,-0.6873737444016139,-0.434177641010298,1.0706677738314,本科毕业，从事眼科工作30年，,麦粒肿，霰粒肿，眼部肿物，结膜炎，角膜炎，虹膜炎，眼部屈光疾病，眼底疾病，斜视，弱视，青光眼，白内障，眼部整形美容等等
clinic_web_1462d2766a24c9b1,7,2,0.6770319177647408,0.11299155609726905,0.7466539735555718,0.21919117012198663,毕业于温州医学院，现就职浙江省台州医院，目前就读温州医科大学在职研究生。,擅长各类儿科疾病，尤其是呼吸道相关疾病，消化道疾病，比如发热、咳嗽、腹泻、呕吐等。新生儿肠绞痛，蛋白过敏，新生儿肺炎，早产儿喂养问题，血便，乳糖不耐受。
clinic_web_551c938ddf9bda30,7,0,1.4804577253495474,0.22213227889257012,-0.434177641010298,1.3884724216947728,毕业于北京大学医学部。,小儿感冒发烧、育儿常见问题及包皮过长、包茎、小儿疝气、鞘膜积液、斜疝、隐睾、隐匿阴茎、小儿尿道下裂、包皮龟头炎、小儿肾积水、输尿管膀胱返流、重复肾，以及其他小儿泌尿外科、小儿普通外科及新生儿外科疾病的诊断治疗。
clinic_web_5d37b3bcf314ce24,11,0,0.47124948554051155,0.5859346882102437,-0.434177641010298,0.19820407073478277,2001年安徽医科大本科毕业，2002年淮北市人民医院整形美容科工作至今,整形美容，擅长眼鼻整形，体表肿瘤切除，疤痕畸形修复，腋臭小切口手术，烫伤处理等。
5a80f3b4330fd1d6183a,4,2,-0.5337772146974654,-0.21443061228863927,-0.434177641010298,-0.5243517795960927,本科,从事妇产科专业20余年，在妇科及产科方面均有丰富的临床经验，擅长于各类病理产科处理、急重症病人抢救、妇科肿瘤及不孕症的诊治，具有解决疑难复杂问题的能力，尤其在恶性肿瘤根治手术及宫、腹腔镜、阴式等微创手术方面有丰富经验，对于宫颈病变，宫颈癌，子宫肌瘤，子宫腺肌症，多囊卵巢综合症等疾病
cee23ba2165bed9e083f,9,0,-0.4297455787023347,0.6950754110055448,-0.434177641010298,-0.3474605133325174,中国医科大学临床医学本科毕业，从事眼科专业20多年。,眼科常见病，多发病，诊疗咨询服务。
clinic_web_183c6ae479b6f24c,4,0,0.77669194420831,-0.03252940762980246,-0.434177641010298,1.52938580329457,河北医学院,妇科常见病，多发病
clinic_web_6db7786be7abc336,3,2,-0.5541780592714192,0.6950754110055448,0.7466539735555718,-0.5033646802088889,复旦大学肿瘤学硕士消化内科博士硕士研究生导师。于复旦大学附属中山医院从业近二十年，擅长各种原发性肝癌及转移性肝癌介入消融及靶向免疫治疗。,擅长原发性肝癌肝内外胆管癌转移性肝癌（胆囊癌结肠癌直肠癌胃癌食道癌胰腺癌鼻咽癌神经内分泌瘤）介入消融靶向及免疫治疗；肝占位性疾病诊断及鉴别诊断；甲胎蛋白升高原因待查；肝功能异常及乙型肝炎抗病毒治疗
7a873e79faf0baba4ac9,10,0,-0.378933537247953,0.5495544472784732,-1.6150092555761677,-0.4733831096557405,毕业于华中科技大学同济医学院。,过敏性鼻炎、慢性鼻炎、鼻窦炎、鼻息肉等鼻部炎性疾病有丰富的诊疗经验。
c499e011dda9e1dc8254,10,2,-0.5357412711626597,0.2585125198243354,-0.434177641010298,-0.4973683660982592,山东大学附属山东省耳鼻喉医院，山东省立医院西院，副主任医师，医学博士，耳整形外科主任，美国斯坦福大学访问学者。1998年本科毕业于泰山医学院临床医学系，2006年研究生毕业于复旦大学，获得耳鼻咽喉专业硕士学位，2013年获得山东大学耳鼻咽喉专业博士学位。,擅长：耳整形，包括各种类型耳廓畸形、外耳道狭窄、外耳道闭锁等疾病的诊治，如新生儿及婴儿耳廓畸形的非手术矫治，先天性外耳畸形（小耳畸形）的耳廓再造，外耳道闭锁的外耳道再造，外耳道狭窄、外耳道胆脂瘤、外耳道骨瘤的外耳道成形，外伤性部分耳廓缺损、杯状耳、招风耳等耳廓畸形的整复，耳廓瘢痕疙瘩、耳垂裂等耳垂畸形的耳廓整复，耳廓肿物、外耳道肿物的切除和整复，耳前瘘管的切除；擅长慢性中耳炎、中耳胆脂瘤的耳显微手术治疗，如鼓膜修补、鼓室成形，人工听骨听力重建等。科室介绍：耳外科（耳-耳神经-侧颅底外科）归属于耳科中心，是山东省耳鼻喉医院传统优势学科，目前为国家临床重点专科、山东省重点学科、山东大学985重点学科、FISCH国际显微耳科山东培训中心、山东省耳科学重点实验室、山东省人工听觉工程技术中心，同时也是山东省青年文明号，山东省工人先锋号。学科配备独立的专业门诊，拥有耳神经、侧颅底外科、面神经疾病、显微中耳手术及耳整形5个亚专业，年手术量达1600余台。    学科拥有博导2名、硕导3名、高级职称5人；全部科室人员均具有硕士以上学历，其中博士占80%以上，主要业务骨干均有国外培训经历。科室配备有LEICAOH6顶级手术显微镜等国际一流水准的设备，手术技术及设施设备均与国际保持同步。
clinic_web_8492583583f645c1,8,2,2.8605558537794695,0.6950754110055448,-0.434177641010298,5.028235086846984,黑龙江中医药大学临床医学硕士研究生，曾从事泌尿工作，现工作于皮肤性病科，工作时间十三年！,传染病医院专业性传播疾病诊治及性传播疾病对孕产妇，新生儿影响，治疗，皮肤病等！给您最好的解答与推荐！梅毒，尖锐湿疣，淋病，非淋，以及艾滋咨询解答，随时可以找我。
003bc654994679d0f4d9,9,1,-0.4953197219757575,0.2585125198243354,-0.434177641010298,-0.4883738949323147,2018-至今同济医学院附属同济医院规范化培训,眼科常见病诊断及治疗，内科外科耳鼻喉等常见病诊断及治疗。
60eda80f70b9b0729c0e,0,0,-0.5680531678481144,0.6950754110055448,-0.434177641010298,-0.5303480937067224,2006年～2013年临床医学七年制研究生毕业,女性不孕不育，子宫脱垂，尿失禁，子宫肌瘤，流产，子宫颈癌，子宫内膜癌，阴道炎，卵巢肿瘤，女性先天畸形等
clinic_web_18c148007a0f25fc,5,0,-0.020588267340243358,0.6950754110055448,0.7466539735555718,0.2791543112282834,解放军医学院骨科学博士，脊柱外科工作11年，发表过多篇学术论文,骨伤科常见病多发病的诊治，专科治疗腰椎间盘突出症，腰椎管狭窄症，腰椎滑脱症，颈椎病，颈椎管狭窄，脊柱畸形，强直性脊柱炎侧后凸畸形的诊治等
19aa20c7745279f17ffe,3,0,-0.5461951200903068,0.6950754110055448,0.7466539735555718,-0.5033646802088889,毕业于山东大学医学院，硕士研究生。,擅长胃癌，结直肠癌，肺癌，胰腺癌，乳腺癌，肝癌，食管癌等恶性肿瘤的化疗、靶向治疗及免疫治疗等内科治疗。
clinic_web_a1d3849abf6961ac,0,0,-0.5235134357503209,-0.9420354309239866,0.7466539735555718,-0.5123591513748333,主治医师，医学硕士，中国中医药信息学会男科分会基层防治学组委员，山东省妇幼保健协会男性生殖健康专业委员会委员，南京鼓楼医院男科进修学习。,男科相关各种疾病的诊治，如勃起功能障碍，早泄，男性不育，前列腺炎，包皮过长，性病等。
clinic_web_1fbabf27e4422407,7,0,-0.4250571858499354,0.6950754110055448,-5.157504099273777,-0.500366523153574,毕业于四川大学，华西医科大学,新生儿及儿科常见病诊治，新生儿黄疸，新生儿肺炎，新生儿胆红素血症，新生儿窒息，乳糖不耐受，消化不良等
e1ac841e2a837f6ace00,2,1,-0.34598807396082265,0.2585125198243354,0.7466539735555718,-0.3054863145581097,在校期间学习成绩优异，多次拿到奖学金。毕业后在莒县中医医院（三级甲等中医医院）工作多年，在内科各个科室轮转学习，熟练掌握了内科常见病，多发病的诊断与治疗。,从事消化科，呼吸科，内分泌科工作多年，熟练掌握了常见病、多发病的诊断与治疗。
clinic_web_daff77e4fd828728,3,0,-0.01431595798365509,-0.28719109415217503,-0.434177641010298,1.2025866842652528,2009年北京大学医学部肿瘤学硕士毕业2013年北京大学医学部肿瘤学博士毕业,擅长消化道肿瘤，乳腺肿瘤的诊断和治疗，可为您提供最专业，最规范的肿瘤治疗咨询
ea61a5e922f094969691,0,1,-0.4993111915663137,0.11299155609726905,0.7466539735555718,-0.46139048143448114,硕士研究生学历，毕业于广州医科大学泌尿外科（男科）专业，擅长阳痿（男性勃起功能障碍）、早泄、前列腺炎、包皮龟头炎、睾丸附睾炎、弱精子症、少精子症、包皮过长、包茎、生殖器官淋病、生殖器官梅毒、精索静脉曲张、鞘膜积液、隐睾、尿道下裂、泌尿结石（肾结石、输尿管结石、膀胱结石）、前列腺增生、泌尿肿瘤等泌尿系统疾病。,阳痿、早泄、前列腺炎、包皮龟头炎、少弱畸精子症、睾丸附睾炎、淋病梅毒、血精、精索静脉曲张、尿道炎症等泌尿系统疾病。
clinic_web_998297400c8490ad,9,3,0.7462807473278821,-0.6873737444016139,0.7466539735555718,1.0496806744441962,上海交通大学眼科学博士毕业，曾在德国海德堡大学和美国加利福尼亚大学学习一年,擅长视网膜脱离，糖尿病视网膜病变，黄斑疾病，玻璃体视网膜疾病等复杂眼底病的诊断和治疗，并在眼科激光治疗视网膜、白内障和青光眼上拥有丰富的经验。1998年进入上海交通大学附属第一人民医院工作，2017年转至上海中医药大学附属曙光医院担任眼科主任。目前是中华中医药学会眼科分会第6届青年委员会青年委员，中国中医药研究促进会眼科分会第1届委员，上海市医学会眼科分会第11届委员兼视觉康复学组副组长，硕士生导师
b3e19031b63497b1eaa2,10,0,-0.5392258874718754,0.44041372448317223,-0.434177641010298,-0.4943702090429444,2011年毕业于南昌大学医学院临床医学后，2011-2014年于四川大学华西临床医学院学习并取得耳鼻咽喉头颈外科硕士学位。目前继续在四川大学华西临床医学院攻读博士学位。,耳部常见疾病，听力相关问题
b92feccfb4f0584f2da4,6,1,-0.44444432386120825,0.622314929142009,-0.434177641010298,-0.44340153910259217,山西中医药大学硕士研究生,中医内科杂病，呼吸系统疾病，中医妇科，对于脾胃疾病。擅长用传统中医治疗有关疾病。
clinic_web_274dba3f23f0dd3c,0,2,-0.48461244640744017,-1.087556394651058,0.7466539735555718,-0.5153573084301482,男科学硕士毕业，从事中西医临床工作10年余，对男科、妇科、儿科临床诊治有一定的临床经验。,硕士研究生师从男科创始人秦国政教授，擅长中西医结合治疗男性不育症(少精症、弱精症、精子畸形率高、精液不液化），女性不孕症(多囊卵巢综合征、排卵功能障碍、复发性流产），孕后保胎，前列腺炎，前列腺增生，性功能障碍（阳痿，早泄），包皮龟头炎、生殖器疱疹、支原体衣原体感染等性传播疾病以及泌尿系统疾病。可针对性功能问题、同性恋问题、自慰问题进行咨询解答！
57e5af7183c5a397ad1a,10,1,-0.34586136064048756,0.6586951700737795,-1.6150092555761677,-0.35045867038783224,毕业于山西医科大学。,擅长诊治小儿鼻炎、鼻窦炎，成人慢性鼻炎，鼻窦炎，过敏性鼻炎，鼻息肉，以及咽部不适，慢性咽炎，声音嘶哑；人工耳蜗植入，耳聋基因，分泌性中耳炎，慢性化脓性中耳炎，突发性听力下降，眩晕。
5589bf91648eac9e9254,8,1,-0.33211296538412743,-3.0520894049664924,-0.434177641010298,-0.5033646802088889,蚌埠医学院研究生、曾在蚌埠医学院附属上海市第七人民医院学习,皮炎湿疹
clinic_web_04e23b9388fca8b9,0,0,-0.18835670346393768,0.18575203796079964,0.7466539735555718,0.12924645846254154,四川大学华西医院泌尿外科博士毕业，毕业后在华西第二医院从事男科工作。,目前主要从事男性不育诊疗工作及男性生殖医学研究，能熟练处理泌尿男科疾病，及进行男性生育力保存。
0d66a0e19d7c13bfea2f,2,0,-0.5660257547227526,-2.9429486821711914,0.7466539735555718,-0.5273499366514075,2010年毕业于安徽医科大学，研究生学历。2013-2014于复旦大学附属华山医院进修学习1年。2015年获亳州市人民医院优秀医生。2019年获首届亳州市感染病技能大赛一等奖。,安徽医科大学研究生学历，曾于复旦大学附属华山医院进修学习1年。获首届亳州市感染病技能大赛一等奖。擅长:病毒性肝炎，尤其是乙肝、丙肝的临床治疗；肝硬化、肝癌的并发症处理；发热性疾病，如肺部感染、泌尿道感染、中枢神经系统感染、皮肤软组织感染等；抗菌药物合理使用；传染性疾病，如手足口病、水痘、麻疹、猩红热、结核病、艾滋病等等。
clinic_web_bfbe64af7ca6c68f,0,2,-0.5554451924747703,0.33127300168787116,0.7466539735555718,-0.5183554654854631,1991年7月毕业于滨州医学院临医学专业。现就职于邹平市中医院泌尿外科副主任医师。曾于中国人民解放军总医院（301）泌尿外科进修学习。现任滨州医学院外科兼职副教授；任山东中医药高等专科学校兼职副教授。任山东中医药学会第一届男科专业委员。,中西医结合治疗泌尿系肿瘤，前列腺增生，泌尿系结石，男性性功能障碍，男性生殖，泌尿系感染。
clinic_web_e46828526094c7b3,2,2,-0.4993111915663137,0.2585125198243354,0.7466539735555718,-0.42541259677070314,本科毕业到单位后一直从事临床工作，并先后攻读了青岛大学医学院硕士学位和山东大学的博士学位。,熟练掌握消化系统常见病及多发病的诊断、鉴别诊断和治疗，熟练操作胃肠镜、超声内镜、放大内镜检查及内镜下治疗。
e7152dd247c5eb5efb82,11,1,-0.4287318721396538,0.44041372448317223,-0.434177641010298,-0.48537573787699984,本科毕业于哈尔滨医科大学临床医学。硕士毕业于哈尔滨医科大学外科学（整形外科方向）,眼周手术、肉毒素瘦脸、除皱术、毛发相关疾病、色素痣、面部肿物、瘢痕治疗、塑身美容、私密整形、面部轮廓、中老年年轻化、激光美容等等。
d703725663cefcf90ba7,3,1,-0.45717901255488747,0.622314929142009,0.7466539735555718,-0.35045867038783224,本科就读于青岛大学医学院，硕士就读于北京大学肿瘤医院，师从苏向前院长，以博士第一名成绩转博，继续攻读胃肠肿瘤外科学。现为北京大学肿瘤医院住院医，主攻胃癌，结直肠癌，胃肠道间质瘤等。,消化道肿瘤如胃癌、结直肠癌、胃肠道间质瘤、胰腺癌、胆囊癌、肝癌等及腹膜后肿瘤外科治疗；应用腹腔镜微创开展结直肠癌、胃癌、胃肠道间质瘤（GISTs）、胆囊及肝肿瘤、胰体尾及脾等腹部肿瘤根治手术
clinic_web_5b45e5475f5937a8,10,3,-0.5514537228842141,-0.5054725397427772,0.7466539735555718,-0.500366523153574,1986年湖南湘雅医院本科毕业，2003年北京大学医学部临床硕士研究生。,对耳鼻咽喉科常见病及各种危、急、重症及疑难杂症的诊治有着较为丰富的经验。尤其在鼻科领域有较深造诣。主攻鼻内镜微创外科，擅长鼻内镜下手术治疗难治性鼻窦炎，各种困难鼻中隔偏曲的矫正，复发性鼻息肉，以及真菌性鼻窦炎，鼻腔鼻窦良恶性肿瘤。擅长鼻内镜下功能性鼻整形术，对外伤后所致歪鼻、鞍鼻、短鼻等多种畸形，手术同期解决外鼻畸形和鼻通气功能障碍，疗效好。擅长鼻科常见疾病如各种鼻炎、鼻窦炎、鼻息肉、鼻外伤、鼻出血，及鼻畸形、鼻肿瘤。
clinic_web_90a5a97b6c913c94,12,1,-0.3817845869554931,-1.4149785630369611,-0.434177641010298,-0.40142734032818445,研究生毕业,泌尿系结石，男性疾病，前列腺，肾移植，我们以微创为宗旨，以最小的创伤治愈疾病，输尿管软镜，3D腹腔镜
clinic_web_736d181df95aa4aa,5,0,-0.4373483779224417,0.6950754110055448,0.7466539735555718,-0.40442549738349926,山东大学齐鲁医学部，脊柱外科方向，博士,1.腰椎间盘突出症，腰椎管狭窄症，腰椎滑脱症2.脊柱畸形，脊柱外伤3.颈椎病，胸椎管狭窄4.半月板损伤，前交叉韧带损伤，肩周炎，肩袖损伤4.手术咨询5.截瘫咨询6.上门服务:指导用药及锻炼，刀口换药，健康咨询等。
clinic_web_ab04b9ec3fd4e7c6,12,0,-0.2768659577180166,0.22213227889257012,0.7466539735555718,-0.335467885111258,毕业于南华大学临床专业。,擅长各类胸外科疾病的诊治，包括胸外伤、自发性液气胸、肺结核、胸壁结核、胸腔积液、肋骨肿瘤、肺部良恶性肿瘤、食道癌、纵隔肿瘤及心脏瓣膜病等。
958fd75a17f8290404d0,12,0,-0.4844857330871051,-1.2330773583781243,-0.434177641010298,-0.41042181149412893,2012年毕业于广东医科大学，临床医学专业，2015年至今一直在泌尿外科工作，泌尿外科主治医师职称。,2012年毕业于广东医科大学，主治医师职称，从事泌尿外科临床工作5年，熟悉泌尿外科常见病、多发病，对各类泌尿系肿瘤、结石、尿路感染、泌尿系畸形、前列腺增生有丰富的临床工作经验，熟悉泌尿外科各类微创手术及传统手术，对前列腺炎、男性不育，性功能障碍亦有独到见解。
clinic_web_b419709f1144e4fa,0,2,-0.5231332957893157,0.622314929142009,0.7466539735555718,-0.4583923243791663,医学博士，从事泌尿男科专业20余年。上海市康复医学会泌尿盆底专业委员会委员。擅长精索静脉曲张、早泄、性功能障碍、包皮龟头炎、尿路感染、前列腺炎、不孕不育（少弱精）;膀胱肿瘤、肾肿瘤、前列腺癌等微创治疗、化疗和靶向治疗。在著名杂志“AmericanJournalofKidneyDisease”和“JournalofUrology”上发表论文，本人作为第一/通讯作者在SCI收录期刊发表论文20余篇。参与编写学术专著3部；主持或参加国家自然科学基金等项目4项。,擅长精索静脉曲张、早泄、性功能障碍、包皮龟头炎、尿路感染、前列腺炎、不孕不育（少弱精）;膀胱肿瘤、肾肿瘤、前列腺癌等微创治疗、化疗和靶向治疗；血尿和输尿管结石诊治；对阴囊Paget病、阴茎延长与增粗、尖锐湿疣等性病也有独到治疗经验。
3ddd6fd97e37f9338f11,2,2,-0.45173033978047744,0.11299155609726905,0.7466539735555718,-0.4673867955451108,山东大学医学院本科，济南大学硕士研究生,乙肝，丙肝，肝硬化，水痘，流感，猩红热，艾滋病，肺结核，出血热，伤寒，痢疾，手足囗病，麻疹，布氏杆菌病，狂犬病的诊断及治疗。
aefd4e5d570244f2cf02,4,0,-0.3898942394569406,0.6950754110055448,0.7466539735555718,-0.37744208388566575,北京大学临床医学八年制博士毕业,妇产科
clinic_web_8c28656762ac033d,1,1,-0.17365795830506417,0.6950754110055448,-0.434177641010298,-0.39543102621755477,本人在口腔科工作20余年，对口腔科常见病有丰富的临床经验！,本人擅长口腔科常见病及多发病的诊断和治疗，对牙龈炎，牙周炎，矫正，龋齿，口腔溃疡，唇炎等能够熟练的诊断和治疗。
8bf44036d1023614d002,5,0,-0.5036828011178752,0.622314929142009,0.7466539735555718,-0.4913720519876295,2016年硕士毕业于河北医科大学骨科专业，师从脊柱外科主任申勇教授，同年开始就职于河北医科大学第三医院疼痛科，主攻脊柱源性疼痛的微创治疗。,颈椎病，腰椎间盘突出，脊柱侧弯，腰肌劳损，腰椎病变，压缩骨折，强直性脊柱炎的微创治疗
